Unnamed: 0,frame, ,x,y,XM,YM,Major,Minor,Angle,frame.1,particle
313,21,302,251.58599999999998,113.455,251.58599999999998,113.455,33.916,28.344,89.427,21,0
314,21,308,428.74199999999996,169.007,428.74199999999996,169.007,48.272,35.60800000000001,85.62200000000001,21,6
315,22,331,595.977,202.769,595.977,202.769,42.291000000000004,29.234,100.029,22,3
316,22,330,564.3,200.632,564.3,200.632,49.217,38.132,88.742,22,4
317,22,329,528.875,196.493,528.875,196.493,51.114,37.365,85.24799999999998,22,2
318,22,328,493.189,191.66400000000002,493.189,191.66400000000002,49.655,38.54,74.929,22,1
319,22,327,619.4119999999998,185.489,619.4119999999998,185.489,42.698,30.416,100.587,22,5
320,22,326,650.467,182.4,650.467,182.4,50.174,36.56800000000001,97.931,22,14
321,22,325,462.519,171.403,462.519,171.403,50.409,38.291,74.585,22,7
322,22,324,361.23699999999997,173.358,361.23699999999997,173.358,47.913000000000004,36.646,90.655,22,9
323,22,322,681.7,163.649,681.7,163.649,47.012,40.083,112.314,22,10
324,22,321,394.194,161.702,394.194,161.702,47.785,37.25,92.98,22,8
325,22,320,331.976,155.739,331.976,155.739,46.368,34.654,71.85600000000002,22,11
326,22,319,301.368,141.662,301.368,141.662,44.174,36.346,66.372,22,12
327,22,318,279.835,116.56700000000001,279.835,116.56700000000001,38.04,31.261999999999997,66.288,22,13
328,22,317,252.533,111.54299999999999,252.533,111.54299999999999,33.933,28.217,88.87200000000001,22,0
329,22,323,427.712,170.665,427.712,170.665,48.045,35.564,86.12799999999999,22,6
330,23,340,460.281,174.95,460.281,174.95,50.346000000000004,37.657,75.622,23,7
331,23,345,561.4119999999998,200.67,561.4119999999998,200.67,49.653,38.105,88.486,23,4
332,23,344,526.123,196.363,526.123,196.363,51.18600000000001,37.238,87.516,23,2
333,23,343,490.625,193.935,490.625,193.935,49.81100000000001,37.397,76.053,23,1
334,23,342,617.742,186.325,617.742,186.325,43.398,30.980999999999998,104.11399999999999,23,5
335,23,341,648.813,182.012,648.813,182.012,50.744,35.579,102.264,23,14
336,23,339,425.593,173.582,425.593,173.582,47.006,35.53800000000001,84.382,23,6
337,23,346,593.518,203.435,593.518,203.435,42.00100000000001,30.284000000000002,101.375,23,3
338,23,337,393.0,163.363,393.0,163.363,47.253,35.81,91.34700000000001,23,8
339,23,336,680.5419999999998,163.686,680.5419999999998,163.686,49.033,41.703,107.369,23,10
340,23,335,330.024,156.386,330.024,156.386,45.762,34.083,71.083,23,11
341,23,334,299.733,141.556,299.733,141.556,43.451,36.833,65.22800000000001,23,12
342,23,333,278.507,116.221,278.507,116.221,37.461,30.658,65.876,23,13
343,23,332,252.00099999999998,109.829,252.00099999999998,109.829,34.162,27.99,86.771,23,0
344,23,338,359.755,173.023,359.755,173.023,48.336999999999996,37.352,88.62799999999999,23,9
345,24,361,592.695,203.458,592.695,203.458,41.544,30.74,99.589,24,3
346,24,360,560.813,200.31799999999998,560.813,200.31799999999998,50.262,37.289,86.661,24,4
347,24,359,525.511,195.40400000000002,525.511,195.40400000000002,50.99800000000001,38.024,87.889,24,2
348,24,358,489.796,193.674,489.796,193.674,50.598,37.167,78.992,24,1
349,24,357,616.481,185.608,616.481,185.608,42.47,30.22,103.76,24,5
350,24,356,647.509,181.293,647.509,181.293,50.303999999999995,36.372,100.337,24,14
351,24,355,458.019,177.36700000000005,458.019,177.36700000000005,50.018,37.241,80.14399999999998,24,7
352,24,348,276.80400000000003,117.33200000000001,276.80400000000003,117.33200000000001,36.876,29.763,66.325,24,13
353,24,353,358.23199999999997,173.429,358.23199999999997,173.429,48.59,36.711,88.75399999999998,24,9
354,24,352,390.995,163.482,390.995,163.482,46.826,35.321,89.54299999999998,24,8
355,24,351,679.569,162.904,679.569,162.904,49.424,41.605,106.794,24,10
356,24,350,328.5680000000001,156.899,328.5680000000001,156.899,46.181999999999995,34.269,74.517,24,11
357,24,349,297.933,142.58100000000005,297.933,142.58100000000005,43.211999999999996,36.772,69.516,24,12
358,24,354,423.03,176.50400000000005,423.03,176.50400000000005,46.765,36.919000000000004,84.046,24,6
359,24,347,250.84,109.802,250.84,109.802,34.455999999999996,28.232,85.09899999999998,24,0
360,25,375,560.4019999999998,200.231,560.4019999999998,200.231,50.266999999999996,38.172,86.92399999999998,25,4
361,25,374,524.438,196.393,524.438,196.393,51.048,38.061,87.495,25,2
362,25,373,488.56800000000004,193.97799999999998,488.56800000000004,193.97799999999998,50.132,37.461999999999996,79.84100000000002,25,1
363,25,372,616.056,185.859,616.056,185.859,43.81800000000001,31.15,101.44200000000001,25,5
364,25,371,647.4630000000002,181.732,647.4630000000002,181.732,50.911,36.188,99.613,25,14
365,25,370,456.18699999999995,178.342,456.18699999999995,178.342,49.628,37.56,82.195,25,7
366,25,369,421.276,177.77200000000005,421.276,177.77200000000005,47.291000000000004,36.211999999999996,82.889,25,6
367,25,376,592.131,202.80599999999998,592.131,202.80599999999998,41.88399999999999,29.305,101.288,25,3
368,25,367,389.075,164.167,389.075,164.167,47.461999999999996,36.699,92.868,25,8
369,25,366,679.268,163.8,679.268,163.8,49.244,40.955,107.369,25,10
370,25,365,326.569,157.471,326.569,157.471,45.953,33.914,72.926,25,11
371,25,364,296.1040000000001,143.83100000000005,296.1040000000001,143.83100000000005,43.095,36.134,70.54899999999998,25,12
372,25,363,274.98400000000004,118.77,274.98400000000004,118.77,36.260999999999996,29.951999999999998,68.415,25,13
373,25,362,248.985,110.02,248.985,110.02,34.55,28.634,81.842,25,0
374,25,368,355.87,174.59400000000005,355.87,174.59400000000005,48.94600000000001,37.069,89.015,25,9
375,26,390,560.315,200.248,560.315,200.248,50.83600000000001,38.27,87.31,26,4
376,26,389,524.32,196.90599999999998,524.32,196.90599999999998,50.38800000000001,38.13,87.70700000000002,26,2
377,26,388,488.324,195.166,488.324,195.166,50.165,37.868,80.737,26,1
378,26,387,615.784,185.835,615.784,185.835,44.681999999999995,31.659000000000002,102.994,26,5
379,26,386,647.409,181.6,647.409,181.6,51.125,36.236,99.823,26,14
380,26,385,455.92199999999997,179.701,455.92199999999997,179.701,49.931999999999995,37.0,81.673,26,7
381,26,391,592.118,203.44799999999998,592.118,203.44799999999998,41.841,29.244,101.764,26,3
382,26,384,421.462,178.489,421.462,178.489,47.677,36.025999999999996,83.46,26,6
383,26,382,389.05800000000005,164.851,389.05800000000005,164.851,48.00899999999999,37.288000000000004,90.669,26,8
384,26,381,679.448,163.64600000000004,679.448,163.64600000000004,49.036,41.336999999999996,105.833,26,10
385,26,380,325.969,157.605,325.969,157.605,46.617,34.851,73.077,26,11
386,26,379,295.012,143.815,295.012,143.815,45.173,36.36,69.22399999999999,26,12
387,26,378,273.517,119.27799999999999,273.517,119.27799999999999,36.996,29.873,65.993,26,13
388,26,377,247.565,111.3,247.565,111.3,34.106,28.148000000000003,82.053,26,0
389,26,383,355.56699999999995,174.84900000000005,355.56699999999995,174.84900000000005,49.61600000000001,36.56800000000001,88.79,26,9
390,27,406,590.889,202.137,590.889,202.137,41.913000000000004,28.706999999999997,103.46600000000001,27,3
391,27,405,558.93,198.787,558.93,198.787,50.757,39.007,89.11399999999998,27,4
392,27,404,522.5930000000002,196.673,522.5930000000002,196.673,50.593,38.025999999999996,88.682,27,2
393,27,403,486.536,195.422,486.536,195.422,49.982,37.701,81.804,27,1
394,27,402,615.4780000000002,186.63299999999998,615.4780000000002,186.63299999999998,46.02,32.149,102.646,27,5
395,27,401,647.021,183.25,647.021,183.25,50.165,35.28,99.961,27,14
396,27,400,454.08099999999996,179.623,454.08099999999996,179.623,50.042,37.325,81.961,27,7
397,27,398,354.619,174.625,354.619,174.625,48.727,38.385,86.132,27,9
398,27,397,678.66,164.97,678.66,164.97,48.586999999999996,41.981,105.40799999999999,27,10
399,27,396,387.588,163.095,387.588,163.095,47.925,35.839,91.788,27,8
400,27,395,325.012,156.637,325.012,156.637,47.082,34.669000000000004,69.73,27,11
401,27,394,293.7390000000001,144.004,293.7390000000001,144.004,44.163999999999994,36.47,70.786,27,12
402,27,393,271.89,119.45,271.89,119.45,36.683,29.746,69.789,27,13
403,27,392,245.269,113.13,245.269,113.13,34.236,28.971,88.882,27,0
404,27,399,419.153,177.715,419.153,177.715,47.833,36.547,83.65299999999998,27,6
405,28,415,452.083,179.375,452.083,179.375,49.98,37.117,83.544,28,7
406,28,420,557.356,199.35,557.356,199.35,51.037,38.07,88.84299999999998,28,4
407,28,419,521.686,195.97099999999998,521.686,195.97099999999998,49.792,38.024,88.985,28,2
408,28,418,485.35699999999997,193.61900000000003,485.35699999999997,193.61900000000003,49.306999999999995,38.347,84.325,28,1
409,28,417,615.712,187.12,615.712,187.12,46.293,33.335,98.391,28,5
410,28,416,647.058,184.576,647.058,184.576,49.386,33.748000000000005,98.904,28,14
411,28,421,589.156,200.25799999999998,589.156,200.25799999999998,42.50899999999999,28.934,100.86,28,3
412,28,413,352.21,174.90599999999995,352.21,174.90599999999995,48.401,37.512,86.719,28,9
413,28,412,677.8860000000002,166.685,677.8860000000002,166.685,47.653999999999996,41.067,105.027,28,10
414,28,411,385.348,164.83599999999996,385.348,164.83599999999996,47.736999999999995,36.301,89.92200000000004,28,8
415,28,410,323.268,155.942,323.268,155.942,47.876999999999995,35.051,69.933,28,11
416,28,409,291.764,142.372,291.764,142.372,45.931999999999995,37.173,69.042,28,12
417,28,408,269.762,118.646,269.762,118.646,36.819,29.116999999999997,68.479,28,13
418,28,407,243.167,113.835,243.167,113.835,34.309,28.761,88.16799999999998,28,0
419,28,414,417.224,178.53599999999997,417.224,178.53599999999997,47.756,36.366,84.29899999999998,28,6
420,29,436,588.679,199.793,588.679,199.793,42.358999999999995,28.135,98.348,29,3
421,29,435,556.613,198.74400000000003,556.613,198.74400000000003,50.536,39.001999999999995,89.65899999999998,29,4
422,29,434,520.5790000000002,195.215,520.5790000000002,195.215,49.75,38.031,89.279,29,2
423,29,433,484.017,192.11700000000002,484.017,192.11700000000002,49.50100000000001,38.891,84.99799999999998,29,1
424,29,432,616.174,188.332,616.174,188.332,47.58600000000001,34.65,97.286,29,5
425,29,431,647.87,186.96400000000003,647.87,186.96400000000003,48.33600000000001,33.348,97.742,29,14
426,29,430,414.87699999999995,180.03599999999997,414.87699999999995,180.03599999999997,46.731,36.973,83.555,29,6
427,29,429,450.028,179.327,450.028,179.327,49.973,37.173,84.531,29,7
428,29,428,349.337,172.00900000000001,349.337,172.00900000000001,49.622,37.231,82.095,29,9
429,29,427,677.72,166.82299999999995,677.72,166.82299999999995,48.665,41.783,106.85,29,10
430,29,426,383.07599999999996,165.239,383.07599999999996,165.239,47.583999999999996,35.909,85.62700000000002,29,8
431,29,425,320.834,152.765,320.834,152.765,47.282,34.954,67.238,29,11
432,29,424,289.664,138.35299999999998,289.664,138.35299999999998,45.733000000000004,37.195,66.214,29,12
433,29,423,266.85900000000004,115.844,266.85900000000004,115.844,36.44300000000001,28.649,72.604,29,13
434,29,422,241.067,113.661,241.067,113.661,33.861,27.299,91.493,29,0
435,30,451,585.453,200.83700000000002,585.453,200.83700000000002,42.88800000000001,29.895,96.448,30,3
436,30,450,553.821,198.197,553.821,198.197,50.174,37.126,87.818,30,4
437,30,449,518.4490000000002,194.887,518.4490000000002,194.887,49.902,38.06800000000001,89.39,30,2
438,30,448,482.16900000000004,192.72099999999998,482.16900000000004,192.72099999999998,50.232,38.705,82.45299999999997,30,1
439,30,447,613.716,189.785,613.716,189.785,48.056999999999995,33.701,96.2,30,5
440,30,446,645.409,188.722,645.409,188.722,48.305,34.134,101.041,30,14
441,30,445,413.283,178.94,413.283,178.94,46.795,36.324,85.296,30,6
442,30,444,448.517,178.301,448.517,178.301,50.107,37.963,82.303,30,7
443,30,443,348.965,170.016,348.965,170.016,48.786,37.504,78.023,30,9
444,30,442,675.546,167.4,675.546,167.4,49.46100000000001,43.37600000000001,104.616,30,10
445,30,441,382.26099999999997,164.84900000000005,382.26099999999997,164.84900000000005,46.777,34.214,85.15,30,8
446,30,440,320.916,149.451,320.916,149.451,48.355,35.257,70.07600000000001,30,11
447,30,439,288.94599999999997,137.898,288.94599999999997,137.898,45.786,37.097,69.919,30,12
448,30,438,265.427,115.42299999999999,265.427,115.42299999999999,37.211999999999996,29.836,73.164,30,13
449,30,437,238.549,112.611,238.549,112.611,33.806,28.209,91.88600000000001,30,0
450,31,466,582.923,202.66099999999997,582.923,202.66099999999997,43.666000000000004,30.761999999999997,94.777,31,3
451,31,465,550.961,199.96900000000002,550.961,199.96900000000002,49.479,37.158,89.06,31,4
452,31,464,516.101,194.668,516.101,194.668,49.57899999999999,37.186,88.846,31,2
453,31,463,612.134,191.74,612.134,191.74,48.208,34.705,97.13,31,5
454,31,462,480.168,192.237,480.168,192.237,50.40600000000001,38.471,82.041,31,1
455,31,461,643.955,188.99200000000002,643.955,188.99200000000002,48.027,33.986999999999995,100.885,31,14
456,31,460,411.719,177.981,411.719,177.981,45.028999999999996,35.458,82.03200000000002,31,6
457,31,459,446.586,178.40400000000002,446.586,178.40400000000002,49.54600000000001,37.93,81.0,31,7
458,31,458,674.074,168.24599999999995,674.074,168.24599999999995,49.88800000000001,42.647,107.63799999999999,31,10
459,31,457,347.909,168.503,347.909,168.503,48.532,37.49,77.318,31,9
460,31,456,381.205,163.35299999999995,381.205,163.35299999999995,45.533,34.311,85.044,31,8
461,31,455,319.2990000000001,148.273,319.2990000000001,148.273,49.748999999999995,35.575,68.814,31,11
462,31,454,288.075,135.154,288.075,135.154,45.92100000000001,36.35,68.21600000000001,31,12
463,31,453,264.108,114.03299999999999,264.108,114.03299999999999,37.56,29.119,73.087,31,13
464,31,452,237.59900000000002,111.588,237.59900000000002,111.588,33.719,28.244,93.802,31,0
465,32,480,549.288,201.007,549.288,201.007,49.361999999999995,36.679,86.13799999999998,32,4
466,32,479,609.193,193.477,609.193,193.477,48.453,35.133,96.09299999999999,32,5
467,32,478,515.005,192.798,515.005,192.798,49.11600000000001,37.148,87.0,32,2
468,32,477,641.024,189.55,641.024,189.55,47.111999999999995,33.674,102.491,32,14
469,32,476,478.755,189.93200000000002,478.755,189.93200000000002,50.608000000000004,39.324,82.978,32,1
470,32,475,410.485,176.704,410.485,176.704,42.754,35.558,80.056,32,6
471,32,474,445.13199999999995,177.062,445.13199999999995,177.062,48.8,36.788000000000004,81.714,32,7
472,32,481,580.382,205.248,580.382,205.248,43.29600000000001,29.643,95.251,32,3
473,32,472,379.80800000000005,163.137,379.80800000000005,163.137,44.66,33.242,85.266,32,8
474,32,471,346.874,166.475,346.874,166.475,49.071999999999996,37.285,76.898,32,9
475,32,470,317.595,148.108,317.595,148.108,49.271,35.48,69.41199999999999,32,11
476,32,469,286.306,134.529,286.306,134.529,47.23,36.744,66.525,32,12
477,32,468,261.741,113.725,261.741,113.725,38.891999999999996,30.184,71.008,32,13
478,32,467,235.821,112.54,235.821,112.54,33.626,25.748,93.684,32,0
479,32,473,670.8560000000001,168.78,670.8560000000001,168.78,49.207,42.693999999999996,109.666,32,10
480,33,496,579.995,206.394,579.995,206.394,42.489,28.948,97.537,33,3
481,33,495,548.741,202.762,548.741,202.762,48.751999999999995,37.321,88.057,33,4
482,33,494,514.054,194.40599999999998,514.054,194.40599999999998,49.111999999999995,37.592,86.21700000000001,33,2
483,33,493,607.716,192.805,607.716,192.805,47.776,35.338,100.334,33,5
484,33,492,639.585,188.766,639.585,188.766,47.13800000000001,33.358000000000004,105.954,33,14
485,33,491,478.08099999999996,189.06799999999998,478.08099999999996,189.06799999999998,49.58,38.855,81.042,33,1
486,33,490,410.661,175.16,410.661,175.16,40.695,34.541,78.619,33,6
487,33,489,445.026,175.774,445.026,175.774,46.091,36.326,81.053,33,7
488,33,488,668.7310000000001,167.095,668.7310000000001,167.095,48.158,42.88399999999999,110.73700000000001,33,10
489,33,487,347.153,166.107,347.153,166.107,48.852,36.775,80.74,33,9
490,33,486,380.20099999999996,160.977,380.20099999999996,160.977,44.056000000000004,34.449,85.75299999999999,33,8
491,33,485,317.078,148.66299999999995,317.078,148.66299999999995,48.875,36.080999999999996,72.475,33,11
492,33,484,285.4290000000001,136.108,285.4290000000001,136.108,46.195,36.548,70.339,33,12
493,33,483,260.214,115.225,260.214,115.225,39.986999999999995,31.045,70.684,33,13
494,33,482,233.91400000000002,112.525,233.91400000000002,112.525,33.709,25.570999999999998,93.12200000000001,33,0
495,34,510,547.179,203.345,547.179,203.345,48.893,36.51,87.11,34,4
496,34,509,513.033,194.56599999999997,513.033,194.56599999999997,48.853,37.426,86.521,34,2
497,34,508,607.1519999999998,192.388,607.1519999999998,192.388,48.078,34.878,98.999,34,5
498,34,507,638.7919999999998,189.352,638.7919999999998,189.352,46.55,33.096,104.59299999999999,34,14
499,34,506,477.25199999999995,189.52700000000002,477.25199999999995,189.52700000000002,49.33,38.742,81.645,34,1
500,34,505,443.991,176.26,443.991,176.26,45.17100000000001,36.192,81.199,34,7
501,34,504,410.216,174.727,410.216,174.727,39.789,33.568000000000005,80.442,34,6
502,34,511,578.651,205.44299999999998,578.651,205.44299999999998,43.236000000000004,30.421,95.855,34,3
503,34,502,347.89599999999996,166.267,347.89599999999996,166.267,47.901,35.937,81.671,34,9
504,34,501,380.401,159.985,380.401,159.985,43.06800000000001,34.619,86.584,34,8
505,34,500,317.962,148.959,317.962,148.959,48.861000000000004,36.455999999999996,73.34,34,11
506,34,499,285.578,137.938,285.578,137.938,45.148999999999994,36.435,75.113,34,12
507,34,498,259.478,117.459,259.478,117.459,39.948,31.840999999999998,67.66199999999999,34,13
508,34,497,233.05,112.36399999999999,233.05,112.36399999999999,33.62,25.336,88.67200000000004,34,0
509,34,503,667.948,167.90400000000002,667.948,167.90400000000002,48.193999999999996,42.905,109.975,34,10
510,35,525,545.81,202.106,545.81,202.106,48.111000000000004,37.209,88.59299999999998,35,4
511,35,524,511.69699999999995,194.176,511.69699999999995,194.176,47.583999999999996,36.391,87.319,35,2
512,35,523,605.441,189.40200000000002,605.441,189.40200000000002,47.785,36.317,95.40799999999999,35,5
513,35,522,637.446,188.861,637.446,188.861,45.137,32.271,101.766,35,14
514,35,521,477.10400000000004,188.22,477.10400000000004,188.22,48.398999999999994,37.777,80.26,35,1
515,35,520,410.284,173.83599999999996,410.284,173.83599999999996,38.601,35.063,75.985,35,6
516,35,519,444.715,173.583,444.715,173.583,44.181000000000004,35.764,80.945,35,7
517,35,526,576.9069999999998,202.87099999999998,576.9069999999998,202.87099999999998,42.891999999999996,28.675,95.728,35,3
518,35,517,347.30800000000005,166.24099999999999,347.30800000000005,166.24099999999999,47.548,36.311,82.191,35,9
